_id,全国地方公共団体コード,ID,名称,名称_カナ,名称_英字,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,標高,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,市区町村コード,地方公共団体名,災害種別_洪水,災害種別_崖崩れ、土石流及び地滑り,災害種別_高潮,災害種別_地震,災害種別_津波,災害種別_大規模な火事,災害種別_内水氾濫,災害種別_火山現象,指定避難所との重複,想定収容人数,対象となる町会・自治会,URL,画像,画像_ライセンス,備考
2980,172014,AA0000001739,いしかわ総合スポーツセンター（指定避難場所）,イシカワソウゴウスポーツセンター（シテイヒナンバショ）,"",172014,"",金沢市稚日野町北222,石川県,金沢市,"","","",36.579458,136.598275,4.6,076-268-2222,"","","","","",172014,石川県金沢市,"",1,"",1,1,"","","",1,567人,"","","","",""
2981,172014,AA0000001740,産王の杜公園（指定避難場所）,サンオウノモリコウエン（シテイヒナンバショ）,"",172014,"",金沢市中屋1-177,石川県,金沢市,"","","",36.562301,136.586102,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2982,172014,AA0000001741,八洲原公園（指定避難場所）,ヤスハラコウエン（シテイヒナンバショ）,"",172014,"",金沢市上安原町943,石川県,金沢市,"","","",36.563068,136.586666,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2983,172014,AA0000001742,きびきの中央公園（指定避難場所）,キビキノチュウオウコウエン（シテイヒナンバショ）,"",172014,"",金沢市木曳野3-30,石川県,金沢市,"","","",36.601589,136.604543,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2984,172014,AA0000001743,松村あおぞら公園（指定避難場所）,マツムラアオゾラコウエン（シテイヒナンバショ）,"",172014,"",金沢市松村3-550,石川県,金沢市,"","","",36.582291,136.615564,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2985,172014,AA0000001744,無量寺ベイパーク（指定避難場所）,ムリョウジベイパーク（シテイヒナンバショ）,"",172014,"",金沢市無量寺4-2,石川県,金沢市,"","","",36.599722,136.613421,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2986,172014,AA0000001745,無量寺うみかぜ公園（指定避難場所）,ムリョウジウミカゼコウエン（シテイヒナンバショ）,"",172014,"",金沢市無量寺町ハ201,石川県,金沢市,"","","",36.602385,136.615143,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2987,172014,AA0000001746,大野湊緑地公園（指定避難場所）,オオノミナトリョクチコウエン（シテイヒナンバショ）,"",172014,"",金沢市金石本町ロ55,石川県,金沢市,"","","",36.595942,136.597095,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2988,172014,AA0000001747,笠舞第２児童公園（指定避難場所）,カサマイダイ２ジドウコウエン（シテイヒナンバショ）,"",172014,"",金沢市笠舞1-414,石川県,金沢市,"","","",36.549485,136.673237,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
2989,172014,AA0000001748,大桑かやのした公園（指定避難場所）,オオクワカヤノシタコウエン（シテイヒナンバショ）,"",172014,"",金沢市大桑3-81,石川県,金沢市,"","","",36.535719,136.677447,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2990,172014,AA0000001749,金石町小学校（指定避難場所）,カナイワマチショウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市金石北4-１-１,石川県,金沢市,"","","",36.609002,136.598739,8.1,076-268-1313,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,2188人,"","","","",""
2991,172014,AA0000001750,キゴ山ふれあい研修センターこども交流棟（指定避難場所）,キゴヤマフレアイケンシュウセンターコドモコウリュウトウ（シテイヒナンバショ）,"",172014,"",金沢市平等本町カ13-1,石川県,金沢市,"","","",36.517923,136.742942,"",076-229-1141,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,998人,"","","","",""
2992,172014,AA0000001751,キゴ山ふれあい研修センター青少年交流棟（指定避難場所）,キゴヤマフレアイケンシュウセンターセイショウネンコウリュウトウ（シテイヒナンバショ）,"",172014,"",金沢市小豆沢町ヲ4,石川県,金沢市,"","","",36.52372,136.746017,"",076-229-0583,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,1305人,"","","","",""
2993,172014,AA0000001752,金沢勤労者プラザ（指定避難場所）,カナザワキンロウシャプラザ（シテイヒナンバショ）,"",172014,"",金沢市北安江3-2-20,石川県,金沢市,"","","",36.583184,136.646533,8,076-234-7871,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,177人,"","","","",洪水時２階以上使用可
2994,172014,AA0000001753,田上本町馬場公園（指定避難場所）,タガミホンマチババコウエン（シテイヒナンバショ）,"",172014,"",金沢市田上本町1-1,石川県,金沢市,"","","",36.532174,136.698863,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
2995,172014,AA0000001754,田上本町朝霧公園（指定避難場所）,タガミホンマチアサギリコウエン（シテイヒナンバショ）,"",172014,"",金沢市田上本町1-1,石川県,金沢市,"","","",36.534366,136.693445,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2996,172014,AA0000001755,女性センター（指定避難場所）,ジョセイセンター（シテイヒナンバショ）,"",172014,"",金沢市三社町1-44,石川県,金沢市,"","","",36.570588,136.645374,11.5,076-263-0115,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,81人,"","","","",洪水時２階以上使用可
2997,172014,AA0000001756,示野公園（指定避難場所）,シメノコウエン（シテイヒナンバショ）,"",172014,"",金沢市示野町チ233,石川県,金沢市,"","","",36.581375,136.60983,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2998,172014,AA0000001757,戸板公園（指定避難場所）,トイタコウエン（シテイヒナンバショ）,"",172014,"",金沢市戸板5-87,石川県,金沢市,"","","",36.581582,136.622573,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2999,172014,AA0000001758,犀川公民館（指定避難場所）,サイガワコウミンカン（シテイヒナンバショ）,"",172014,"",金沢市末町6-67-1,石川県,金沢市,"","","",36.516912,136.688079,"",076-229-0949,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,154人,"","","","",""
3000,172014,AA0000001759,米丸交流広場（指定避難場所）,ヨネマルコウリュウヒロバ（シテイヒナンバショ）,"",172014,"",金沢市東力町ハ284,石川県,金沢市,"","","",36.561509,136.617891,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
3001,172014,AA0000001760,近江町いちば館（指定避難場所）,オウミチョウイチバカン（シテイヒナンバショ）,"",172014,"",金沢市青草町88,石川県,金沢市,"","","",36.571488,136.655875,"",076-260-6722,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,733人,"","","","",""
3002,172014,AA0000001761,国際高等専門学校（指定避難場所）,コクサイコウトウセンモンガッコウ（シテイヒナンバショ）,"",172014,"",金沢市久安2-270,石川県,金沢市,"","","",36.532653,136.629426,"",076-248-1080,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,3600人,"","","","",洪水時２階以上使用可
3003,172014,AA0000001762,河原市町みずほ中央公園（指定避難場所）,カワライチマチミズホチュウオウコウエン（シテイヒナンバショ）,"",172014,"",金沢市河原市町30,石川県,金沢市,"","","",36.603673,136.710466,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
3004,172014,AA0000001763,大桑防災拠点広場（指定避難場所）,オオクワボウサイキョテンヒロバ（シテイヒナンバショ）,"",172014,"",金沢市大桑3-80,石川県,金沢市,"","","",36.536539,136.676748,"",076-220-2366,"","","","","",172014,石川県金沢市,"",1,"",1,1,"","","",1,200人,"","","","",""
3005,172014,AA0000001764,野田東公園（指定避難場所）,ノダヒガシコウエン（シテイヒナンバショ）,"",172014,"",金沢市野田2-120,石川県,金沢市,"","","",36.535838,136.669383,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
3006,172014,AA0000001765,野田西公園（指定避難場所）,ノダニシコウエン（シテイヒナンバショ）,"",172014,"",金沢市野田4-173,石川県,金沢市,"","","",36.533942,136.66309,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
3007,172014,AA0000001766,太陽が丘しいの木公園（指定避難場所）,タイヨウガオカシイノキコウエン（シテイヒナンバショ）,"",172014,"",金沢市太陽ヶ丘土地区画整理事業地内7工区,石川県,金沢市,"","","",36.534536,136.707642,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
3008,172014,AA0000001767,東金沢駅前かがやき公園（指定避難場所）,ヒガシカナザワエキマエカガヤキコウエン（シテイヒナンバショ）,"",172014,"",金沢市三池町197-53,石川県,金沢市,"","","",36.592958,136.670627,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
3009,172014,AA0000001768,野田南広場（指定避難場所）,ノダミナミヒロバ（シテイヒナンバショ）,"",172014,"",金沢市野田1-45,石川県,金沢市,"","","",36.53182,136.672687,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
3010,172014,AA0000001769,野田中央公園（指定避難場所）,ノダチュウオウコウエン（シテイヒナンバショ）,"",172014,"",金沢市野田1-176,石川県,金沢市,"","","",36.532722,136.669938,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
3011,172014,AA0000001770,大河端西鷹狩り公園（指定避難場所）,オコバタニシタカガリコウエン（シテイヒナンバショ）,"",172014,"",金沢市大河端西1-57,石川県,金沢市,"","","",36.616044,136.639819,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
3012,172014,AA0000001771,金沢大学人間社会学域学校教育学類附属特別支援学校（指定避難場所）,カナザワダイガクニンゲンシャカイガクイキガッコウキョウイクガクルイフゾクトクベツシエンガッコウ（シテイヒナンバショ）,"",172014,"",金沢市東兼六町2-10,石川県,金沢市,"","","",36.562778,136.666093,"",076-263-5551,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,216人,"","","","",""
3013,172014,AA0000001772,旧野町小学校（指定避難場所）,キュウノマチショウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市野町3-11-1,石川県,金沢市,"","","",36.552767,136.648021,31,"","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,1785人,"","","","",""
3014,172014,AA0000001773,犀川緑地（指定避難場所）,サイガワリョクチ（シテイヒナンバショ）,"",172014,"",金沢市涌波～普正寺町,石川県,金沢市,"","","",36.538989,136.675823,緯度・経度はシステム上便宜的に入力しています。実際の位置（エリア）は犀川緑地（金沢市涌波～普正寺町）です。,"","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
3015,172014,AA0000001774,金沢プール（指定避難場所）,カナザワプール（シテイヒナンバショ）,"",172014,"",金沢市磯部町ハ55,石川県,金沢市,"","","",36.59708376,136.6598958,4.8,076-251-3535,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,809人,"","","","",洪水時２階以上使用可
3016,172014,AA0000001775,東浅川公民館（指定避難場所）,ヒガシアサカワコウミンカン（シテイヒナンバショ）,"",172014,"",金沢市上中町ニ14,石川県,金沢市,"","","",36.52042747,136.7054694,61.8,076-229-0936,"","","","","",172014,石川県金沢市,"",1,"","",1,"","","",1,151人,"","","","",""
3017,172014,AA0000001776,金沢市文化ホール,カナザワシブンカホール,"",172014,"",金沢市高岡町15-1,石川県,金沢市,"","","",36.56644764,136.6527718,"",076-223-1221,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,527人,"","","","",""
3018,172014,AA0000001777,西部緑道（指定避難場所）,セイブリョクドウ（シテイヒナンバショ）,"",172014,"",金沢市鞍月3-70他,石川県,金沢市,"","","",36.598817,136.617419,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
3019,172014,AA0000001778,中央公民館彦三館（指定避難場所）,チュウオウコウミンカンビコミカン（シテイヒナンバショ）,"",172014,"",金沢市彦三町1-15-5,石川県,金沢市,"","","",36.574751,136.659565,"",076-261-8100,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,401人,"","","","",""
3020,172014,AA0000001779,城北児童会館（指定避難場所）,ジョウホクジドウカイカン（シテイヒナンバショ）,"",172014,"",金沢市小坂町西8-11,石川県,金沢市,"","","",36.589636,136.671885,"",076-251-0444,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,306人,"","","","",""
3021,172014,AA0000001780,四十万公民館（指定避難場所）,シジマコウミンカン（シテイヒナンバショ）,"",172014,"",金沢市四十万3-90,石川県,金沢市,"","","",36.503735,136.618804,"",076-298-1234,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,71人,"","","","",""
3022,172014,AA0000001781,湖南学院（指定避難場所）,コナンガクイン（シテイヒナンバショ）,"",172014,"",金沢市上中町ロ11-1,石川県,金沢市,"","","",36.517353,136.703195,"",076-229-1077,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,231人,"","","","",""
3023,172014,AA0000001782,旧材木町小学校体育館（指定避難場所）,キュウザイモクチョウショウガッコウタイイクカン（シテイヒナンバショ）,"",172014,"",金沢市材木町13-12,石川県,金沢市,"","","",36.566741,136.668076,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,464人,"","","","",洪水時２階以上使用可
3024,172014,AA0000017353,犀桜小学校（指定避難場所）,サイオウショウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市菊川1-2-15,石川県,金沢市,"","","",36.55,136.661688,"",076-262-2355,"","","","","",172014,石川県金沢市,1,1,"","",1,"","","",1,"2,411人","","","","",""
3025,172014,AA0000030937,朝霧台小学校（指定避難場所）,アサギリダイショウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市田上本町4-28,石川県,金沢市,"","","",36.537275,136.693730,"",076-255-6478,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,"","","","","",""
3026,172014,AA0000030938,長町中学校（指定避難場所）,ナガマチチュウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市長町1-10-35,石川県,金沢市,"","","",36.567127,136.650409,"",076-262-6272,"","","","","",172014,石川県金沢市,"",1,"",1,1,"","","",1,"","","","","",洪水時２階以上使用可
